# <s> 	 error of <s> 	 H 	 count
21.9441	15.6027	0	11440
2.26958	1.26092	3.67	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.68	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.69	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.7	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.71	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.72	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.73	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.74	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.75	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.76	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.77	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.78	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.79	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.8	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.81	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.82	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.83	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.84	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.85	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.86	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.87	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.88	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.89	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.9	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.91	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.92	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.93	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.94	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.95	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.96	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.97	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.98	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	3.99	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.01	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.02	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.03	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.04	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.05	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.06	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.07	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.08	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.09	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.1	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.11	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.12	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.13	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.14	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.15	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.16	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.17	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.18	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.19	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.2	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.21	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.22	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.23	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.24	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.25	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.26	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.27	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.28	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.29	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.3	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.31	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.32	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.33	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.34	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.35	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.36	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.37	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.38	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.39	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.4	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.41	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.42	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.43	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.44	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.45	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.46	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.47	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.48	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.49	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.5	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.51	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.52	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.53	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.54	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.55	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.56	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.57	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.58	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.59	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.6	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.61	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.62	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.63	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.64	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.65	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.66	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.67	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.68	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.69	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.7	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.71	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.72	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.73	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.74	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.75	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.76	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.77	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.78	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.79	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.8	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.81	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.82	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.83	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.84	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.85	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.86	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.87	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.88	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.89	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.9	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.91	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.92	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.93	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.94	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.95	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.96	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.97	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.98	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	4.99	11440
# <s> 	 error of <s> 	 H 	 count
2.26958	1.26092	5	11440
