# <s> 	 error of <s> 	 H 	 count
283.725	216.367	0	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.36	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.37	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.38	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.39	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.4	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.41	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.42	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.43	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.44	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.45	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.46	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.47	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.48	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.49	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.5	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.51	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.52	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.53	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.54	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.55	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.56	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.57	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.58	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.59	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.6	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.61	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.62	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.63	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.64	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.65	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.66	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.67	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.68	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.69	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.7	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.71	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.72	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.73	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.74	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.75	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.76	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.77	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.78	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.79	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.8	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.81	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.82	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.83	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.84	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.85	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.86	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.87	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.88	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.89	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.9	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.91	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.92	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.93	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.94	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.95	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.96	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.97	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.98	816
# <s> 	 error of <s> 	 H 	 count
16.598	10.1576	0.99	816
# <s> 	 error of <s> 	 H 	 count
23.1863	16.7563	1	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.01	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.02	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.03	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.04	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.05	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.06	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.07	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.08	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.09	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.1	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.11	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.12	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.13	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.14	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.15	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.16	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.17	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.18	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.19	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.2	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.21	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.22	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.23	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.24	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.25	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.26	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.27	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.28	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.29	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.3	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.31	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.32	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.33	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.34	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.35	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.36	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.37	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.38	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.39	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.4	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.41	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.42	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.43	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.44	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.45	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.46	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.47	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.48	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.49	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.5	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.51	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.52	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.53	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.54	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.55	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.56	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.57	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.58	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.59	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.6	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.61	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.62	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.63	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.64	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.65	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.66	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.67	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.68	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.69	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.7	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.71	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.72	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.73	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.74	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.75	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.76	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.77	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.78	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.79	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.8	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.81	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.82	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.83	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.84	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.85	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.86	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.87	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.88	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.89	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.9	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.91	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.92	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.93	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.94	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.95	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.96	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.97	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.98	816
# <s> 	 error of <s> 	 H 	 count
9.92157	3.55609	1.99	816
# <s> 	 error of <s> 	 H 	 count
31.2353	15.548	2	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.01	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.02	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.03	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.04	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.05	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.06	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.07	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.08	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.09	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.1	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.11	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.12	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.13	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.14	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.15	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.16	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.17	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.18	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.19	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.2	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.21	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.22	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.23	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.24	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.25	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.26	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.27	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.28	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.29	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.3	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.31	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.32	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.33	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.34	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.35	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.36	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.37	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.38	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.39	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.4	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.41	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.42	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.43	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.44	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.45	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.46	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.47	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.48	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.49	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.5	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.51	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.52	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.53	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.54	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.55	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.56	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.57	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.58	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.59	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.6	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.61	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.62	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.63	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.64	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.65	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.66	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.67	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.68	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.69	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.7	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.71	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.72	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.73	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.74	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.75	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.76	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.77	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.78	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.79	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.8	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.81	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.82	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.83	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.84	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.85	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.86	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.87	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.88	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.89	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.9	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.91	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.92	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.93	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.94	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.95	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.96	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.97	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.98	816
# <s> 	 error of <s> 	 H 	 count
5.63725	4.36236	2.99	816
# <s> 	 error of <s> 	 H 	 count
9.93137	11.5249	3	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.01	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.02	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.03	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.04	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.05	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.06	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.07	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.08	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.09	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.1	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.11	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.12	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.13	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.14	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.15	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.16	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.17	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.18	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.19	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.2	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.21	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.22	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.23	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.24	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.25	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.26	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.27	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.28	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.29	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.3	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.31	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.32	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.33	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.34	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.35	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.36	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.37	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.38	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.39	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.4	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.41	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.42	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.43	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.44	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.45	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.46	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.47	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.48	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.49	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.5	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.51	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.52	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.53	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.54	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.55	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.56	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.57	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.58	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.59	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.6	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.61	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.62	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.63	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.64	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.65	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.66	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.67	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.68	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.69	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.7	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.71	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.72	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.73	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.74	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.75	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.76	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.77	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.78	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.79	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.8	816
# <s> 	 error of <s> 	 H 	 count
3.46078	2.277	3.81	816
# <s> 	 error of <s> 	 H 	 count
